Key,Module,Translation
weapons.best_weapons,weapons,최고의 무기
weapons.breakthrough,weapons,돌파
weapons.breakthrough_level,weapons,돌파 레벨
weapons.compatible_characters,weapons,호환 캐릭터
weapons.compatible_characters_desc,weapons,이 무기는 같은 무기 유형의 캐릭터가 장착할 수 있습니다.
weapons.compatible_weapons,weapons,호환 무기
weapons.description,weapons,설명
weapons.effects,weapons,효과
weapons.level_up_requirements,weapons,레벨업 요구사항
weapons.max_level,weapons,최대 레벨
weapons.no_skills,weapons,스킬 데이터 없음
weapons.passive_attribute,weapons,패시브 속성
weapons.potential_skill,weapons,포텐셜 스킬
weapons.results,weapons,무기 발견
weapons.search,weapons,무기 검색...
weapons.skill_level,weapons,레벨
weapons.skill_levels_unlocked,weapons,스킬 레벨 해제
weapons.skills,weapons,스킬
weapons.skills_talents,weapons,스킬 & 재능
weapons.special_attribute,weapons,특수 속성
weapons.stage,weapons,단계 {stage}
weapons.stat_increase,weapons,스탯 증가
weapons.view_compatible_characters,weapons,호환 캐릭터 보기
