Key,Module,Translation
summon.stats_description,summon,¡Rastrea tu viaje en el gacha y ve qué tan afortunado eres!
summon.stats_title,summon,Tus Estadísticas de Invocación
summon.submit,summon,Enviar a la Tabla de Clasificación
summon.submit_failed,summon,"Error al enviar a la tabla de clasificación. Por favor, intenta de nuevo."
summon.submit_qualifier,summon,¡Tu resultado de invocación califica para la tabla de clasificación!
summon.submit_success,summon,¡Tu resultado de invocación ha sido enviado a la tabla de clasificación!
summon.submit_to_leaderboard,summon,¿Enviar a la Tabla de Clasificación?
summon.submitting,summon,Enviando...
summon.summoned_on,summon,Invocado en {site}
summon.summoning,summon,Invocando/Reclutando 10 Personajes...
summon.summons_until_guaranteed,summon,¡{count} invocaciones hasta el 5★ garantizado!
summon.summons_without_five_star,summon,Invocaciones sin 5★+:
summon.summons_without_five_star_plus,summon,Invocaciones sin 5★+
summon.table_character,summon,Personaje
summon.table_drop_rate,summon,Tasa de Caída
summon.table_profession,summon,Profesión
summon.table_rarity,summon,Rareza
summon.table_type,summon,Tipo
summon.title,summon,Simulador de Invocación/Reclutamiento
summon.total_pulls,summon,Total de Invocaciones
summon.total_value,summon,Valor Total
summon.unique_characters,summon,Personajes Únicos
summon.unlucky,summon,Desafortunado
summon.very_lucky,summon,¡MUY AFORTUNADO!
summon.very_unlucky,summon,MUY DESAFORTUNADO
summon.view_profile,summon,Ver tu perfil
summon.warning_until_guaranteed,summon,¡{count} invocaciones hasta el 5★ garantizado!
summon.your_stats,summon,Tus Estadísticas
theme.dark,theme,Oscuro
theme.dark_desc,theme,Tema oscuro de Endfield tools
theme.high_contrast,theme,Alto Contraste
theme.light,theme,Claro
theme.light_desc,theme,Tema claro de Endfield tools
theme.navy,theme,Azul Marino
weapons.attack,weapons,Ataque
weapons.attack_growth,weapons,Crecimiento de Ataque
weapons.attack_stats,weapons,Estadísticas de Ataque
weapons.best_characters,weapons,Mejores Personajes para Equiparlo
weapons.best_weapons,weapons,Mejores Armas
weapons.breakthrough,weapons,Avance
weapons.breakthrough_level,weapons,Nivel de Avance
weapons.compatible_characters,weapons,Personajes Compatibles
weapons.compatible_characters_desc,weapons,Esta arma puede ser equipada por personajes con el mismo tipo de arma.
weapons.compatible_weapons,weapons,Armas Compatibles
weapons.description,weapons,Descripción
weapons.effects,weapons,Efectos
weapons.level_up_requirements,weapons,Requisitos de Subida de Nivel
weapons.max_level,weapons,Nivel Máximo
weapons.no_skills,weapons,Sin datos de habilidades
weapons.passive_attribute,weapons,Atributo Pasivo
weapons.potential_skill,weapons,Habilidad Potencial
weapons.results,weapons,armas encontradas
weapons.search,weapons,Buscar armas...
weapons.skill_level,weapons,Nivel
weapons.skill_levels_unlocked,weapons,Niveles de Habilidad Desbloqueados
weapons.skills,weapons,Habilidades
weapons.skills_talents,weapons,Habilidades y Talentos
weapons.special_attribute,weapons,Atributo Especial
weapons.stage,weapons,Etapa {stage}
weapons.stat_increase,weapons,Aumento de Estadísticas
weapons.view_compatible_characters,weapons,Ver Personajes Compatibles
